baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSMUSG00000102064.1	5.80614740034498	-3.28088699765305	1.09390789211277	-2.99923514704365	0.00270658327116489	0.00540151609326948	RP23-61B14.2
ENSMUSG00000089814.1	9.95603031465618	-3.40707350945226	1.13615986160394	-2.99876243176062	0.00271078587847581	0.00540949470742884	RP24-335A2.3
ENSMUSG00000041696.14	76.50729075833	1.47368154408865	0.491455782568096	2.99860454665514	0.00271219086106331	0.00541188975274238	Rasl12
ENSMUSG00000021404.12	211.514718140737	2.71874858312004	0.906813999359948	2.99813256636862	0.00271639487151875	0.00541986917852971	Serpinb9c
ENSMUSG00000105985.1	19.4838615191722	1.36631244770033	0.455764417675112	2.99784799934577	0.00271893243563938	0.00542452268433051	RP23-378O9.1
ENSMUSG00000031948.14	17285.1668349503	-0.565266463311369	0.188590890646314	-2.99731583733531	0.00272368368704386	0.00543359166584948	Kars
ENSMUSG00000093516.1	7.44885251226138	-3.73365942019778	1.24568417796374	-2.99727610436621	0.00272403873528029	0.00543388976881434	RP23-38P5.15
ENSMUSG00000051832.7	21.0437031498194	-2.0284345208902	0.676841405237546	-2.99691257832889	0.00272728911676626	0.00543996297749129	RP23-320E6.5
ENSMUSG00000108760.1	5.35208356929974	-3.78275523747585	1.26228877409408	-2.996743150307	0.00272880522733593	0.00544257628247597	RP24-443B5.7
ENSMUSG00000000355.13	4189.17564105647	0.598900554327828	0.199888695826679	2.99617020287694	0.00273393789951698	0.00545240184669347	Mcts1
ENSMUSG00000001017.15	19235.1065796303	0.492994962246239	0.164551354535986	2.99599455523428	0.00273551318073035	0.00545513181611538	Chtop
ENSMUSG00000026708.16	1190.06661972202	-0.356220354559864	0.118901488408902	-2.99592847260937	0.00273610605187593	0.00545590240948655	Cenpl
ENSMUSG00000034848.17	2075.76652949782	0.443953418886583	0.148204859179697	2.99553888680731	0.00273960367169926	0.00546246463195988	Ttc21b
ENSMUSG00000025504.14	3082.62940199482	-2.10917401165382	0.704148467247288	-2.99535411885389	0.00274126390729094	0.00546536260112997	Eps8l2
ENSMUSG00000074340.9	442.062609927649	0.687697057540118	0.229607296929496	2.99510105617978	0.00274353929782248	0.00546948649845765	Ovgp1
ENSMUSG00000079323.9	18.4995585422575	2.65039340706377	0.885270201009646	2.99388074289749	0.00275453587613062	0.00549099491578064	RP23-286E6.7
ENSMUSG00000092338.1	3.82966810783161	4.50858366710306	1.50606603700182	2.99361618702886	0.0027569251659794	0.00549534329169842	Mir219-1
ENSMUSG00000103525.1	8.46650361491155	-2.30105765688038	0.768895281237231	-2.99268016468737	0.00276539389365418	0.00551180816257628	RP24-193D9.3
ENSMUSG00000107226.1	3.67129598866846	5.46561212252229	1.82663049084316	2.99218268277095	0.00276990456059736	0.00552038218875615	RP24-248M2.5
ENSMUSG00000055720.10	3864.45352008524	0.552325640766432	0.184595697114537	2.99208296509603	0.00277080950857063	0.00552176931475726	Ubl7
ENSMUSG00000026676.7	121.919586098449	2.22967629321437	0.74543219026832	2.99111887348438	0.0027795726745078	0.00553881519146566	Ccdc3
ENSMUSG00000111673.1	15.3355257297991	-1.97952216034016	0.661968647492975	-2.99035636783865	0.00278652143289772	0.00555224322605654	RP23-62D21.4
ENSMUSG00000020182.16	270.98894793785	-1.32107109838922	0.441787176013334	-2.99028846946284	0.0027871409634132	0.00555264034980179	Ddc
ENSMUSG00000097590.1	15.1225589777858	2.13240815215161	0.71310767545683	2.99030318357681	0.00278700669558427	0.00555264034980179	Gm26675
ENSMUSG00000114875.1	23.5037334783337	-2.40098205157969	0.802942325491492	-2.99022977784864	0.00278767658931458	0.00555328880037814	RP24-108L20.1
ENSMUSG00000001039.12	1290.86492392257	-0.516851626267798	0.172859777357395	-2.99000516007367	0.00278972734346684	0.00555695519000514	B9d1
ENSMUSG00000030708.14	37.3422254071108	-2.60889527605808	0.872567593677373	-2.98990622040303	0.00279063109700795	0.00555833644864554	Dnajb13
ENSMUSG00000104301.3	6.08285192825494	4.22180515480924	1.4122450611121	2.98942816021229	0.00279500165380791	0.00556662210454303	Wdr49
ENSMUSG00000009292.18	51.9899649153926	1.57770454018888	0.527773286575213	2.98936035665389	0.0027956220383959	0.00556743810163439	Trpm2
ENSMUSG00000097282.1	8.752710318592	-2.9017400929627	0.970799796112694	-2.98902008898429	0.00279873729698503	0.00557320521232578	5031415H12Rik
ENSMUSG00000103843.1	7.9798936561036	2.97261438011352	0.994518694004283	2.98899799273227	0.00279893970477117	0.00557320521232578	RP24-86C19.2
ENSMUSG00000042340.6	216.180447299222	-1.16120256232189	0.388618669773321	-2.98802567308259	0.00280785967028262	0.00559054528038566	Ctf1
ENSMUSG00000033126.5	625.978736994439	0.548715429229665	0.183646770253568	2.98788499504801	0.00280915238436936	0.00559269775966016	Ybey
ENSMUSG00000113344.1	7.35060911405779	-3.72793211837942	1.24770263799747	-2.98783700927544	0.00280959345799149	0.00559315452462079	RP23-32K16.1
ENSMUSG00000084789.1	7.62214561521829	-2.55716172544847	0.855981264075571	-2.98740385189402	0.00281357779895845	0.00560066439387429	RP24-106O24.2
ENSMUSG00000031893.7	13.5545001342657	-1.97059262949168	0.65964508827831	-2.98735284247318	0.00281404734181257	0.00560117715614075	Tsnaxip1
ENSMUSG00000038122.9	1057.29411512673	-0.539258436246443	0.180517543760094	-2.98729101346023	0.00281461657518588	0.00560188825368559	Tbc1d32
ENSMUSG00000026596.13	6747.26829294378	0.466101307008915	0.156073720965294	2.98641759885101	0.00282266897325454	0.00561749175059851	Abl2
ENSMUSG00000049848.7	6.28072389372627	-4.07891535568713	1.36591253694456	-2.98622001435857	0.00282449350788144	0.00562069954313123	Ceacam19
ENSMUSG00000019838.11	513.509477380702	-1.40236414306086	0.469615543381073	-2.98619618286974	0.00282471364536769	0.00562071436684978	Slc16a10
ENSMUSG00000000938.11	12.9753985091094	3.27255499300588	1.09591566181791	2.98613762629995	0.00282525461374696	0.00562136754084408	Hoxa10
ENSMUSG00000107660.1	4.90776007768977	3.95713420540251	1.32518605938414	2.98609706718582	0.00282562937008165	0.00562168993172836	RP24-83C9.4
ENSMUSG00000109005.1	140.215241556076	0.899599548394545	0.301293967967006	2.98578678645521	0.0028284977906516	0.00562697313411245	RP24-344N22.5
ENSMUSG00000005362.14	3432.92179190114	0.448762822271787	0.150315864511455	2.98546546454243	0.00283147108475808	0.00563246415934525	Crbn
ENSMUSG00000111503.1	3.29657900578976	5.30512133086527	1.77721361268381	2.98507804183083	0.00283505982542436	0.00563917853428342	RP24-271G1.1
ENSMUSG00000038845.11	13394.5331282952	-0.655794737373038	0.219746203759277	-2.98432794812435	0.00284201983596872	0.00565259714044896	Phb
ENSMUSG00000048271.14	10476.1081544096	0.413629162075936	0.138611369100988	2.98409260913207	0.00284420672536488	0.00565652100626261	Rbm33
ENSMUSG00000041438.8	5893.23215178064	-0.793759560612554	0.266033363190571	-2.98368426836731	0.00284800488114679	0.00566364850583687	Utp4
ENSMUSG00000020680.15	12373.2637606888	0.359108814873183	0.120372673687811	2.98330845258566	0.00285150459954734	0.00567018149377257	Taf15
ENSMUSG00000029146.14	5668.93740318673	0.511226637439259	0.171407753129304	2.98251758223332	0.00285888226953774	0.00568442417704264	Snx17
ENSMUSG00000030539.13	4626.61887545534	-0.878671251548269	0.294621569205259	-2.98237245127192	0.00286023802119915	0.00568669200919574	Sema4b
ENSMUSG00000021967.4	2766.42031488475	-0.690129872736797	0.231410982433041	-2.98226931790709	0.00286120180592415	0.00568818025465715	Mrpl57
ENSMUSG00000085651.1	8.34659346214674	-3.85246216254068	1.29197767709418	-2.98183337904519	0.00286527894524608	0.00569585728042862	RP23-392H19.5
ENSMUSG00000086261.1	8.2755592846218	-2.49009823185953	0.835098046316558	-2.98180344552694	0.00286555909443216	0.00569598572309581	AC132462.4
ENSMUSG00000040026.8	95.5522902741572	-2.45126824919786	0.822127988163444	-2.98161391473092	0.00286733350244945	0.00569908412073042	Saa3
ENSMUSG00000022507.6	6802.69142438685	0.548107217653663	0.18383935191762	2.98144663771048	0.00286890040144747	0.00570176964044915	RP23-74O4.1
ENSMUSG00000025781.14	22445.8439033525	-0.508071287290308	0.170418955480155	-2.98130736606629	0.00287020556784569	0.00570393461734531	Atp5c1
ENSMUSG00000018983.9	754.570588358216	1.07248259594595	0.359791697888307	2.98084308848862	0.00287456040215688	0.00571215939151815	E2f2
ENSMUSG00000020561.8	3151.06566334219	-0.7621596484297	0.255695028061572	-2.98073706871676	0.00287555569278933	0.0057137075408529	Twistnb
ENSMUSG00000091971.3	170.082753506843	0.524122316029655	0.175854124114746	2.98043801172193	0.00287836487049096	0.00571885936639835	Hspa1a
ENSMUSG00000047419.5	22.2529414265314	1.56632801456399	0.525688135581194	2.97957649896792	0.00288647145902557	0.00573453475023822	Cmya5
ENSMUSG00000030681.18	2250.91268871296	-1.29868822196971	0.435958300685454	-2.97892761745284	0.00289259100255495	0.00574626042430427	Mvp
ENSMUSG00000025372.16	1200.3228149607	-0.822464569766609	0.276100773196141	-2.97885645246757	0.0028932628732927	0.00574716310526955	Baiap2
ENSMUSG00000036775.12	2206.07965793382	-0.396511722059945	0.133143464680867	-2.97807874393496	0.00290061453261732	0.00576133335238466	Decr2
ENSMUSG00000081128.1	41.6719659507749	-0.951881860282815	0.319656405197259	-2.977828208058	0.00290298647062797	0.00576561126253461	RP23-25P15.2
ENSMUSG00000092090.2	38.278604361813	2.24463082668508	0.753926524720896	2.9772540865518	0.00290842862044975	0.00577598580841855	RP23-189E15.2
ENSMUSG00000061046.9	3805.79519899878	0.777290463977136	0.261083637390499	2.97717034949438	0.00290922314926484	0.00577712955858296	Haghl
ENSMUSG00000102185.1	38.8721492091881	-2.2555887175965	0.757670021457355	-2.97700668327611	0.00291077664815949	0.00577978018490577	RP24-170O7.1
ENSMUSG00000021796.15	12001.317070693	-0.768900461472889	0.258341252367027	-2.97629764672855	0.00291751548159764	0.00579272589272584	Bmpr1a
ENSMUSG00000099123.1	4.15533365557475	-4.35469037404798	1.46322525444665	-2.97609022316581	0.00291948956934523	0.00579620996537349	Mir6965
ENSMUSG00000051257.3	5062.93719894901	-1.98307237060241	0.666348160972244	-2.97603037983775	0.00292005933572491	0.00579653411921186	Trap1a
ENSMUSG00000109094.1	3.20347141827891	5.24727199325724	1.76318023812428	2.97602699928138	0.00292009152492025	0.00579653411921186	RP24-213J23.4
ENSMUSG00000110945.1	178.214045086983	0.67347744075294	0.226307728504041	2.97593654978033	0.00292095289295496	0.00579780847995499	RP23-453B15.7
ENSMUSG00000104862.1	14.0683182283129	-1.90111657075891	0.638872538294562	-2.97573687520495	0.00292285525350338	0.00580114876337469	RP23-287M3.3
ENSMUSG00000097151.1	28.9885499484079	1.38841458223711	0.46663381932477	2.97538353359424	0.00292622441785896	0.00580739957124952	Gm26514
ENSMUSG00000101621.2	3.22181577048619	5.25480169575122	1.76616169761212	2.97526647919939	0.00292734133009396	0.00580917994521237	RP23-245C15.1
ENSMUSG00000075405.3	13.4567426873565	1.62221253713409	0.545296303817328	2.97491937095088	0.00293065566316109	0.0058153204092475	9430097D07Rik
ENSMUSG00000089475.1	7.85967429863265	-2.69116946932071	0.904723433119754	-2.9745769489365	0.00293392860529231	0.00582137782506643	Gm25363
ENSMUSG00000003420.8	290.622254208263	-1.43456504966478	0.482318253262498	-2.97431216828533	0.00293646172139478	0.00582596650985735	Fcgrt
ENSMUSG00000013483.14	21.9881602137039	-1.68039747777486	0.564974896046648	-2.97428698077253	0.00293670279041782	0.00582600740502752	Card14
ENSMUSG00000032827.15	6681.81338530417	0.585830672038745	0.196985157655314	2.97398382198844	0.00293960573238058	0.00583100506702621	Ppp1r9a
ENSMUSG00000045319.13	271.783874610486	-1.5143232186092	0.509191161075315	-2.97397781888286	0.00293966324244107	0.00583100506702621	Proser2
ENSMUSG00000089965.1	8.32311001492429	-2.30578755374018	0.775358520230675	-2.97383403106758	0.00294104104397396	0.0058333001853122	AC104747.2
ENSMUSG00000032999.10	799.788776101285	-2.3264800014034	0.78234777945141	-2.9737158620617	0.00294217380245143	0.0058351089739125	Nlrp4f
ENSMUSG00000116284.1	7.08666417876542	-3.21747587588913	1.08198511425075	-2.97367850399417	0.00294253199666841	0.00583538144048898	RP23-89G22.7
ENSMUSG00000062175.13	4093.52285223664	-0.634494051227958	0.213373230199947	-2.97363474618344	0.00294295160309525	0.00583577564455602	Tgif2
ENSMUSG00000031738.14	4.99464548669609	4.03367704771041	1.35657234758619	2.97343304607949	0.00294488647031768	0.00583917427604181	Irx6
ENSMUSG00000055333.14	73.5119883653766	-2.68424538731155	0.902849579166451	-2.9730815068771	0.0029482614878043	0.00584542773938062	Fat2
ENSMUSG00000114680.1	2.90268714663683	5.1266200445625	1.72492540283945	2.97208217591522	0.00295787503806248	0.00586404828438689	RP23-478H2.2
ENSMUSG00000101969.2	2.61761740906133	4.9732714400988	1.67358601908447	2.97162582824361	0.00296227460259975	0.00587232997696374	RP23-360M11.1
ENSMUSG00000031660.13	7810.97108098921	0.40913621670548	0.137699635448796	2.97122222126448	0.00296617067868079	0.00587961240065236	Brd7
ENSMUSG00000027719.15	12.8563707272015	-2.11540558425961	0.712062966295769	-2.97081253258288	0.00297013024353215	0.0058870195714261	Adad1
ENSMUSG00000102985.1	2.62495514994424	4.97663222758954	1.67534008102571	2.97052060292299	0.00297295463132102	0.00589217579435433	RP24-127D13.5
ENSMUSG00000074238.6	5802.54515695351	0.501549634968099	0.168857009928357	2.97026244383278	0.00297545433398801	0.00589668779034879	Ap1ar
ENSMUSG00000000682.7	8.58673653245482	-3.16539337277506	1.06578768078977	-2.97000371634007	0.00297796146422857	0.00590121382837196	Cd52
ENSMUSG00000050747.14	4.45728665728033	-4.46792453664593	1.50462132646208	-2.96946777110468	0.00298316103215067	0.00591107419934362	Trim15
ENSMUSG00000071343.2	47.5637105630021	-1.11906611289152	0.376874156103284	-2.96933630170395	0.00298443777036633	0.00591316066557738	RP23-388A14.1
ENSMUSG00000015980.14	330.036872278333	0.66193203392189	0.222954742527076	2.96890761963273	0.00298860429242866	0.00592097200959683	Lrrc27
ENSMUSG00000033319.5	7300.54793400328	0.495526255756381	0.166906720013737	2.96888139504268	0.00298885935123985	0.0059210334389217	Fem1c
ENSMUSG00000088226.1	13.9074362105206	1.73795536663786	0.585478029655249	2.96843823099772	0.00299317254298742	0.00592913355771895	Gm22596
ENSMUSG00000114605.1	18.5480250274015	-1.44394621678188	0.486460545286717	-2.96826994660137	0.0029948118949876	0.00593193628757588	RP23-471B6.6
ENSMUSG00000003363.15	7351.60849739278	-0.531915438479223	0.179207412254974	-2.96815534461499	0.00299592876555048	0.00593363875122918	Pld3
ENSMUSG00000024423.5	6790.97910648527	-0.339493049978353	0.114379222098709	-2.96813567839596	0.00299612046378334	0.00593363875122918	Impact
ENSMUSG00000107997.1	53.3479519448202	1.06087947856651	0.357461164611666	2.96781744030575	0.00299922407414259	0.00593934017290117	RP23-336I5.8
ENSMUSG00000093402.1	117.761478354603	0.695617536641833	0.234389826985424	2.96778040919452	0.00299958540971913	0.00593961064158905	RP24-399B3.2
ENSMUSG00000082778.1	35.2623499312914	-1.12831926316927	0.380194860796556	-2.96773938712716	0.00299998573389979	0.00593995826700904	RP23-419G22.1
ENSMUSG00000085517.7	11.4482426959114	-2.51755331735582	0.848316822112685	-2.96770410739468	0.00300033005904149	0.00594019497080382	RP23-198O15.6
ENSMUSG00000068011.4	34.9104198777494	3.57812429243626	1.20611056465914	2.9666635856452	0.00301050162888544	0.00595988662420821	Mkrn2os
ENSMUSG00000076144.1	5.92635799137904	2.75269406245185	0.928005571242061	2.96624734565719	0.00301457936384382	0.00596751227328094	Mir709
ENSMUSG00000083482.1	9.28841243020323	-2.03682367889878	0.686680842292083	-2.96618684176485	0.00301517251525856	0.00596823938736709	RP23-289P8.1
ENSMUSG00000086932.1	10.0536779508943	-2.85619897509517	0.96301686802607	-2.96588675642788	0.00301811598308956	0.00597361826581095	RP23-380H19.4
ENSMUSG00000027942.16	5827.62994878054	0.480731049805972	0.162090077647439	2.96582651315403	0.003018707211289	0.00597434100746905	AC163616.2
ENSMUSG00000050069.3	290.330547466964	1.47178543856358	0.496333229233953	2.96531715362914	0.00302371029610338	0.0059837945181312	Grem2
ENSMUSG00000032504.15	10554.8592189711	-0.713521005225228	0.240630928053505	-2.96520904854996	0.00302477310970346	0.00598544956721328	Pdcd6ip
ENSMUSG00000024909.14	1868.02787153844	-1.14915528867578	0.387565714645953	-2.96505920221955	0.00302624685763443	0.00598791746830676	Efemp2
ENSMUSG00000103366.1	5.73469668838541	-3.31751911623727	1.11888370891512	-2.96502584656807	0.00302657500164169	0.00598811840745564	RP23-18M1.6
ENSMUSG00000085572.1	8.55372808314096	3.07931197156297	1.03869710470698	2.9645908875732	0.00303085698431615	0.00599614145265181	RP24-430N21.3
ENSMUSG00000024313.7	351.672680431161	-1.94979510553757	0.65773275917084	-2.964418418197	0.00303255639992074	0.00599905441879673	Mep1b
ENSMUSG00000021884.18	103.246816719651	-0.72171728966041	0.243475637258557	-2.96422795227758	0.00303443415313568	0.00600231971294286	Hacl1
ENSMUSG00000103903.1	2.90984429282397	-4.86728049709804	1.64205756717143	-2.96413511584878	0.00303534978735427	0.00600368152312036	Rps2-ps2
ENSMUSG00000032998.16	4662.91814267684	0.450516047741841	0.151997661089984	2.96396697495978	0.00303700878171094	0.0060060638385299	Foxj3
ENSMUSG00000105199.1	14.5710619271831	-1.99250584412635	0.672242454714446	-2.96396907120769	0.00303698809358849	0.0060060638385299	RP23-38L11.1
ENSMUSG00000003273.14	838.471610005539	1.02815020654543	0.346898249986206	2.96383797435217	0.00303828215158143	0.00600813247679156	Car11
ENSMUSG00000006269.7	12.2694278853176	2.21487291374978	0.747432284344014	2.96330913200207	0.00304350746618901	0.00601801509981123	Atp6v1b1
ENSMUSG00000075703.15	5932.02050675722	0.470228572711451	0.158725330850752	2.96253011533239	0.00305121960024821	0.00603281313599876	Ept1
ENSMUSG00000115868.1	71.4155629164663	-0.893550196130138	0.301648347560048	-2.96222473405813	0.00305424768325978	0.00603834843461556	RP23-104H10.1
ENSMUSG00000065431.1	122.607768812749	0.64756755828759	0.218620896768559	2.96205700305554	0.0030559120270321	0.00604118694931009	Mir186
ENSMUSG00000020962.14	8553.98146726094	0.63515606562541	0.214438546172549	2.96194913163759	0.0030569828393209	0.00604285178358391	Gtf2a1
ENSMUSG00000032496.7	10.9976554835279	-2.60448460378633	0.879447161454087	-2.96150208669733	0.00306142419004413	0.00605117853928917	Ltf
ENSMUSG00000095493.2	10.3239253157236	-2.30532305542796	0.778493569067002	-2.96126152742767	0.00306381655898861	0.00605545435677152	RP23-10H9.2
ENSMUSG00000020513.15	703.300922627005	-0.57512579592035	0.194235212070791	-2.96097597232133	0.00306665862590731	0.00606061827003084	Tubd1
ENSMUSG00000046111.17	6441.56362274303	-0.46851562902317	0.158237442162652	-2.96083924651401	0.00306802027867406	0.00606285589654673	Cep295
ENSMUSG00000038611.17	9212.58330107932	0.377835649468909	0.127628973981859	2.96042221198624	0.00307217693326102	0.00607061610702027	Phrf1
ENSMUSG00000097194.2	8.22230014532526	-2.44580999349962	0.826224022876444	-2.96022619263078	0.00307413246544858	0.00607402606836707	RP24-263E2.7
ENSMUSG00000090206.8	17.8769182385417	-1.8506629406438	0.625205059661489	-2.96008951310443	0.00307549668206742	0.00607626725605531	Tepp
ENSMUSG00000031512.15	5.36622568094544	3.37926137609676	1.14165167388131	2.95997584325189	0.0030766316565178	0.00607805522813754	Tex29
ENSMUSG00000086925.1	67.7800278784319	-0.925440169903202	0.312664769907686	-2.95984792330916	0.00307790937250002	0.0060801249055956	AC119212.1
ENSMUSG00000068921.14	9547.40620021301	-0.604012103302982	0.204073032263621	-2.95978403713196	0.00307854767456535	0.00608093126509744	Dap3
ENSMUSG00000097749.2	9.31332177521963	-2.49595859121771	0.843483877531098	-2.95910646036704	0.00308532493908994	0.00609386264314872	RP24-428H4.2
ENSMUSG00000027430.12	2368.72099622675	-0.71648197953671	0.242139451542949	-2.95896424548408	0.00308674912835925	0.00609621995479785	Dtd1
ENSMUSG00000022672.8	3257.88949027712	-0.522486213675494	0.176579610217486	-2.95892721153913	0.00308712009752122	0.00609649699724954	Prkdc
ENSMUSG00000056145.5	291.715475444846	1.4196940454292	0.479847778156548	2.95863419620968	0.00309005666676151	0.00610184021015516	RP23-469H5.1
ENSMUSG00000075581.5	56.1182254561916	-1.0650145688938	0.36013736471039	-2.95724541037346	0.0031040096100642	0.00612893469554443	RP23-304N24.2
ENSMUSG00000003031.14	7288.27177084166	0.647780913785637	0.219071961913962	2.95693208809645	0.00310716544797771	0.00613470760505841	Cdkn1b
ENSMUSG00000100605.1	4.62184471613973	-4.52076464935527	1.52907251882377	-2.95654038229191	0.00311111489341724	0.0061420464132928	RP23-99B10.1
ENSMUSG00000036528.15	925.520579552007	-1.39536144659648	0.471980538988862	-2.95639614630257	0.0031125703317694	0.0061440018044271	Ppfibp2
ENSMUSG00000059842.12	879.135486371557	0.461493801029298	0.156099044478307	2.95641656597988	0.00311236424574717	0.0061440018044271	Zfp341
ENSMUSG00000080951.1	30.6669409211028	-1.30482391642829	0.441423155739308	-2.95594804999057	0.00311709588652071	0.0061524753897291	RP23-289H16.3
ENSMUSG00000036053.17	8290.37592527233	0.933470948709171	0.31581391427482	2.95576257573271	0.00311897084111722	0.00615525669615448	Fmnl2
ENSMUSG00000087943.1	11.4458668739566	-2.45892181255998	0.831902638562666	-2.95578075916242	0.00311878697983446	0.00615525669615448	Gm24245
ENSMUSG00000098123.1	25.079471906428	-1.19759875457594	0.405184442759831	-2.9556878996112	0.00311972603043543	0.00615628732126024	RP24-232F23.2
ENSMUSG00000037306.13	1845.37136490256	-1.0154782810887	0.343580080726699	-2.95557961026403	0.00312082144182348	0.00615798911693192	Man1c1
ENSMUSG00000049551.2	371.682083587463	-0.981148663024615	0.33201483619455	-2.9551350002013	0.00312532261444214	0.00616641038762599	Fzd9
ENSMUSG00000019933.7	7.16785715567342	2.51842688903145	0.852249773660832	2.9550338021371	0.00312634795660042	0.00616797293386183	Mrln
ENSMUSG00000100235.8	75.8027432293836	-0.928088533374432	0.314158469833	-2.95420503501874	0.00313475659964874	0.00618410067624046	RP23-370B22.3
ENSMUSG00000103984.1	16.9928926410128	1.54272277976025	0.522266630708281	2.95389881154778	0.00313786874535962	0.0061897781095483	RP24-286D13.3
ENSMUSG00000099481.6	1069.97363188886	-0.514367027100235	0.174134418356862	-2.95385043321026	0.00313836067142243	0.00619028642063597	Xndc1
ENSMUSG00000095478.2	126.732501765366	0.841706974721815	0.284965661319154	2.95371368895962	0.00313975150994479	0.00619256759111209	RP23-144A12.1
ENSMUSG00000064435.1	2.98186680405099	-4.89806160070943	1.65844357330939	-2.95340865347348	0.00314285607926054	0.00619822817959837	Gm25588
ENSMUSG00000097683.1	40.9264237556888	-1.70532776167332	0.577478614430636	-2.95305786060092	0.00314642981435686	0.00620481312618526	Gm26644
ENSMUSG00000092454.1	155.355603823139	-0.627856134241366	0.212617582996824	-2.95298312299385	0.00314719168922141	0.00620585246762081	RP23-167B4.4
ENSMUSG00000105777.1	2.50962581155085	4.90474046204175	1.66165132521429	2.95172662737126	0.00316002560547071	0.00622976476507082	RP23-205G9.1
ENSMUSG00000108325.1	2.50962581155085	4.90474046204175	1.66165132521429	2.95172662737126	0.00316002560547071	0.00622976476507082	RP23-154P9.3
ENSMUSG00000109625.1	2.50962581155085	4.90474046204175	1.66165132521429	2.95172662737126	0.00316002560547071	0.00622976476507082	RP24-137O21.1
ENSMUSG00000025198.16	3089.95980180186	-0.791761354019971	0.268255194438634	-2.95152291711203	0.00316211080166546	0.00623341057404245	Erlin1
ENSMUSG00000004270.13	4476.07564390651	-0.963022716859156	0.326290820991738	-2.95142448056649	0.00316311885621602	0.00623493264811075	Lpcat3
ENSMUSG00000107892.1	11.2004886121899	1.77007514367362	0.599801920633876	2.95109949265081	0.00316644902511661	0.00624103135342755	RP23-200C3.8
ENSMUSG00000029713.15	19261.6278097078	0.599638310109978	0.203198920428037	2.95099161376863	0.0031675551721757	0.00624274595682655	Gnb2
ENSMUSG00000026492.11	1313.29325246961	0.587331167311368	0.199035215960282	2.95089069779777	0.00316859024314843	0.00624432023532316	Tfb2m
ENSMUSG00000027333.18	1728.08014580865	0.54028630371186	0.183136369066389	2.95018573572352	0.00317582947373812	0.00625811986447522	Smox
ENSMUSG00000085151.7	62.9326998487156	-1.60469605159629	0.543941506086457	-2.95012613238827	0.00317644222889787	0.00625886063100835	RP23-105M23.4
ENSMUSG00000075198.2	3.13050747704911	5.2303819846747	1.77303289214526	2.94996331305859	0.00317811665068171	0.00626169303866142	Olfr1045
ENSMUSG00000082284.1	201.636599457799	0.867960038794267	0.294244439454818	2.94979249362347	0.00317987420965275	0.00626468881306792	H3f3a-ps1
ENSMUSG00000059565.4	14.2271642706817	-2.06403995278346	0.699931612838982	-2.94891660116842	0.00318890018062618	0.00628200261449184	RP23-58C20.1
ENSMUSG00000027288.16	22374.1703976993	-0.577970585788512	0.19602990876756	-2.94837960912298	0.00319444536126554	0.00629245733170576	Zfp106
ENSMUSG00000006221.7	5.71182662815779	-3.30356151558664	1.1205501813069	-2.9481602615366	0.00319671295327808	0.00629645473774166	Hspb7
ENSMUSG00000021123.12	170.800248880321	-1.52745642089459	0.518122707197082	-2.94805921392204	0.00319775806623767	0.00629804385276963	Rdh12
ENSMUSG00000103845.1	20.1673773555433	2.24545315146131	0.76178042876775	2.94763827825497	0.00320211506124569	0.00630615505801773	RP23-76C20.4
ENSMUSG00000110721.1	6.01020552236199	-2.89250803624951	0.981326988502824	-2.94754762697652	0.00320305407662937	0.0063075342833893	RP24-282C4.5
ENSMUSG00000026944.18	5866.64757521327	0.48133273592939	0.163308236189553	2.94738800173374	0.00320470817196184	0.00631032135164559	Abca2
ENSMUSG00000006200.3	3546.36009360181	-1.98655154580592	0.67401773428595	-2.94732830421808	0.0032053269794949	0.00631106959373504	Rhox6
ENSMUSG00000105254.1	23.3181412284556	-1.84720369224034	0.626755195467419	-2.94724911033684	0.00320614804886874	0.00631221593440021	RP23-443N7.4
ENSMUSG00000000903.3	11.1804168426355	-3.05551561396736	1.03692017086936	-2.94672212944376	0.00321161658468992	0.0063225112845352	Vpreb3
ENSMUSG00000004018.9	1270.0954662752	-0.941447091873541	0.319503440222908	-2.9465945381268	0.00321294189059462	0.00632464918754145	Fancl
ENSMUSG00000040729.7	974.205041658503	-0.68837001336309	0.233655477695794	-2.94608977350537	0.00321818982684292	0.00633450786190808	Cep126
ENSMUSG00000022960.13	2827.95977446839	-0.478456176305012	0.162423248763179	-2.94573701701179	0.00322186200070613	0.00634126365477477	Donson
ENSMUSG00000045817.8	2148.77750147492	-0.803233531233822	0.272712379418874	-2.94535045657055	0.00322589045591347	0.00634851739942247	Zfp36l2
ENSMUSG00000071076.6	7903.34524646571	0.742295112393277	0.252023807028335	2.94533727248165	0.00322602793191979	0.00634851739942247	Jund
ENSMUSG00000072255.3	16.4313632518128	-1.58693227272824	0.53888613121861	-2.94483784383099	0.00323123961635105	0.00635830002541394	Rpl31-ps17
ENSMUSG00000026842.16	9484.5810628555	0.67564707075222	0.229462615688217	2.94447559017743	0.00323502463860241	0.00636527407671402	Abl1
ENSMUSG00000027676.11	461.372099070885	0.889611400931192	0.302148851993632	2.94428191621903	0.00323704990583107	0.00636878483184914	Ccdc39
ENSMUSG00000046761.12	2658.31860009759	-1.03331625711877	0.350969511145979	-2.9441766999783	0.00323815064641289	0.00637047622517334	Fam83h
ENSMUSG00000032193.9	15648.0805523049	-0.797107996217401	0.27074463399928	-2.94413220473844	0.00323861624479494	0.00637091793220156	Ldlr
