baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSMUSG00000105621.1	8.11826295094251	-1.97863777604517	0.735677815968837	-1.33025320976463	0.18343485793865	0.454933492140172	Mirlet7f-1
ENSMUSG00000013155.10	1827.62639966164	-1.36288303548844	0.272846982765127	-1.32998734972568	0.183522439340808	0.455106265908022	Enkd1
ENSMUSG00000103373.1	27.1932690095766	-1.99937212890225	0.751519858963209	-1.32980135785231	0.183583728448188	0.455169378849431	RP24-270A10.5
ENSMUSG00000115570.1	7.25793977472946	-2.03854367925163	0.780959361529974	-1.32983062936466	0.183574081726586	0.455169378849431	RP23-226A4.5
ENSMUSG00000114858.1	5.37354480804938	2.23980766991558	0.932453753187899	1.32961840271101	0.183644031665587	0.455274453282996	RP23-81N4.5
ENSMUSG00000044220.13	8.5653082874777	2.10453669516334	0.831538513628103	1.3283049156005	0.184077396502484	0.456304279160689	Nkx2-3
ENSMUSG00000069170.14	2945.47935018347	1.6589942165254	0.496285825139951	1.32785218344604	0.18422694384531	0.456586816033931	Adgrv1
ENSMUSG00000107388.1	3.27402376036168	-2.97556371271503	1.48779017176844	-1.32785103047616	0.184227324811297	0.456586816033931	RP23-408A1.4
ENSMUSG00000037159.11	15.9678954321711	1.82829810551986	0.624070665550821	1.32725050421778	0.184425830847145	0.457034197985202	Wee2
ENSMUSG00000012640.16	2598.32375676543	1.36274011433997	0.273343879246101	1.32704677836734	0.184493209086685	0.45715657048199	Zfp715
ENSMUSG00000028826.14	11758.7861486366	1.34889886754197	0.26304056547287	1.32640707685048	0.18470489596161	0.457598042232361	Tmem57
ENSMUSG00000088478.1	7.73997012476508	-2.08366819484347	0.816999848042247	-1.32639950599774	0.184707402346695	0.457598042232361	Mir1946b
ENSMUSG00000044313.13	308.65604340952	-1.78474996595712	0.591698402740419	-1.32626683175516	0.184751329191421	0.457662230621347	Mab21l3
ENSMUSG00000044424.3	310.484733811804	-1.27337834876982	0.206146511426412	-1.32613618769585	0.184794591420486	0.457724760280035	Gm9493
ENSMUSG00000116836.1	16.1211970578665	-1.77068435750761	0.581326826976986	-1.32573334266255	0.18492803904925	0.45801063961486	RP24-100B13.5
ENSMUSG00000017499.15	3265.95550105031	-1.46660770271637	0.351978362371711	-1.32567155427469	0.184948513557341	0.458016690345131	Cdc6
ENSMUSG00000058444.8	2380.2035467947	1.28814995710883	0.217470087214473	1.32500961764294	0.185167961415423	0.458515440428266	Map2k5
ENSMUSG00000030748.9	299.99620216425	-1.35936959986255	0.271270324145098	-1.32476562261313	0.18524890018209	0.458653276117205	Il4ra
ENSMUSG00000065611.1	5.3616480803952	-2.33115242681481	1.0048458600079	-1.32473295636043	0.185259738315914	0.458653276117205	Mir23a
ENSMUSG00000112346.1	52.0668240484105	1.43135382876107	0.325821272629309	1.32389707179074	0.185537230861498	0.459295507368962	RP23-324E2.11
ENSMUSG00000085730.7	9.29364459763113	-2.13780148907739	0.859751758599109	-1.32340699242226	0.185700067691796	0.459653812067756	RP23-304I1.4
ENSMUSG00000085564.1	6.42785669071915	2.48511080300982	1.12228584084512	1.32329104490126	0.185738608591937	0.459704413606528	RP23-370G8.1
ENSMUSG00000085043.1	2.60851727848849	3.03516332636806	1.53863964130909	1.32270303697396	0.185934153195107	0.460143552738593	RP23-167G19.8
ENSMUSG00000027229.5	51.3501850433701	-2.09413821405206	0.82733591266692	-1.32248364576017	0.186007151671972	0.460234527529686	RP23-277B16.2
ENSMUSG00000114328.1	2.87323718801711	-3.80670616563398	2.12228550073952	-1.3224922681967	0.186004282311553	0.460234527529686	RP23-339L20.2
ENSMUSG00000071141.7	160.834751442513	-1.25803835285743	0.19513911455041	-1.32233024348775	0.186058206100363	0.460252887369209	Rpl36a-ps3
ENSMUSG00000082013.1	5.12862051874263	-2.27074111087437	0.96104917395919	-1.32224359096981	0.186087049851651	0.460252887369209	RP23-340A13.2
ENSMUSG00000083218.2	10.7678792344	1.82426797853824	0.623368335026885	1.32228079647756	0.186074664966357	0.460252887369209	AC121131.6
ENSMUSG00000089696.3	3.55199412774319	2.73088421369388	1.30894271147562	1.32235291775497	0.186050659133834	0.460252887369209	RP23-232B20.6
ENSMUSG00000079666.8	2.16853769861372	-3.38315425334441	1.80364655576431	-1.32129781510022	0.186402082221873	0.46097843973728	1700015F17Rik
ENSMUSG00000085051.1	3.88000902379048	2.53323870197812	1.16044208068464	1.32125396648279	0.18641669749149	0.46097843973728	RP23-290B5.7
ENSMUSG00000054412.5	36.7175439374991	1.50085404321298	0.379193082938688	1.32084171823874	0.186554146177354	0.461273422276936	RP24-409F22.1
ENSMUSG00000091864.1	32.3356783937815	1.53412963467833	0.404413372371879	1.32075166443103	0.186584181197911	0.461302782422439	RP23-396C19.1
ENSMUSG00000084828.1	6.9620448380743	2.07808489131365	0.816846857947903	1.31981274191595	0.186897546335345	0.46203256199164	RP23-307M2.3
ENSMUSG00000091553.1	2.93528591397711	-3.8218321907956	2.13841716044289	-1.31958920036499	0.186972210528066	0.462172160337037	Serpina3e-ps
ENSMUSG00000025497.15	52.1619806322137	2.30473369254165	0.988863763789965	1.31942714488907	0.187026351782813	0.46226100628931	Cdhr5
ENSMUSG00000039089.15	2706.47191176685	1.60510811344996	0.458647375858581	1.31933189918988	0.187058177903126	0.462294685436594	L3mbtl3
ENSMUSG00000020775.13	4513.58033034785	-1.13691789464326	0.103859120050484	-1.31830401198	0.187401898463203	0.463099097467051	Mrpl38
ENSMUSG00000064602.1	167.955903788423	-1.31211615738466	0.236790492150216	-1.3181110210568	0.187466485665089	0.463213638363709	Snora41
ENSMUSG00000099689.6	2313.20534907635	1.24223560805375	0.183792022858422	1.31798760515492	0.18750779719434	0.463270650377729	Zfp383
ENSMUSG00000026335.16	5223.57984852511	1.28680036379932	0.21763478676147	1.3178057059125	0.187568697352496	0.463330981372242	Pam
ENSMUSG00000102827.1	25.8904167975429	-1.5538967180269	0.420300269254002	-1.31785953649284	0.187550673266899	0.463330981372242	RP23-56B11.5
ENSMUSG00000073968.4	645.699133573759	-1.44929152505004	0.340982589421771	-1.3176377298675	0.187624948968256	0.463424866661092	Trim68
ENSMUSG00000084217.2	13.9196027789437	-1.89165448763969	0.676914302577072	-1.3172339308611	0.187760223639609	0.463713897974692	RP24-114K21.7
ENSMUSG00000103114.1	4.5334524696821	-2.9665332600204	1.4931289705367	-1.3170551900239	0.187820125686216	0.463816742422279	RP23-103B18.8
ENSMUSG00000102135.1	33.7229158187325	-1.55818713309438	0.423841002597254	-1.31697294427361	0.187847693732017	0.463839726692619	RP23-5K7.4
ENSMUSG00000028760.16	17690.8956632524	1.24544014302915	0.186399032868654	1.31674579664854	0.187923847113578	0.463982663348754	Eif4g3
ENSMUSG00000020368.15	75752.6405166668	-1.25084695278841	0.19057683778288	-1.31625099727071	0.188089812130273	0.464257051590814	Canx
ENSMUSG00000033105.12	11901.6726933889	1.28494183615334	0.216471760254086	1.31630026853799	0.188073280773732	0.464257051590814	Lss
ENSMUSG00000058463.3	2.33900578972922	-3.5078995487471	1.90518700817717	-1.31635348025315	0.188055428533398	0.464257051590814	RP24-312H21.2
ENSMUSG00000002345.18	1447.69308474905	1.16561347872306	0.125852411210192	1.31593409399569	0.188196164248321	0.464474423636961	Borcs8
ENSMUSG00000041633.14	498.702061015176	-1.64665653158623	0.491515279849644	-1.31563871581783	0.188295332529059	0.464649117954375	Kctd12b
ENSMUSG00000093006.2	9.7563206193388	1.86207834809457	0.655266782563022	1.315614297924	0.188303532153157	0.464649117954375	Gm24157
ENSMUSG00000106105.1	4.44739622301469	-2.37993723940189	1.04896275013524	-1.31552549337331	0.188333355289144	0.464677567527883	RP24-274H19.1
ENSMUSG00000002496.10	7925.9376468742	1.20391392650428	0.155066030174311	1.3150135221432	0.188505357984708	0.465056779153998	Tsc2
ENSMUSG00000029507.16	2144.33950243416	-1.26409592951311	0.200866709143361	-1.31478197974869	0.188583185387306	0.465203602216467	Pus1
ENSMUSG00000050808.13	3.18504122116314	-2.93862816035884	1.47654430957701	-1.31294953208293	0.189199954664558	0.466679748342827	Muc15
ENSMUSG00000004668.14	14.4205858500553	2.15817009462951	0.882237676917691	1.31276426401993	0.189262395270281	0.466715200915938	Abca13
ENSMUSG00000087020.1	17.6455323641964	-1.64462995390472	0.491040446162801	-1.31278382247762	0.189255802796815	0.466715200915938	AC112984.2
ENSMUSG00000108825.1	45.8481643024992	-1.4936897634968	0.376074857738847	-1.31274333643338	0.189269449416758	0.466715200915938	RP24-252B21.3
ENSMUSG00000042423.9	4175.12516373905	1.2077345061767	0.158256163154619	1.31264717933125	0.189301863972137	0.466749820108353	Fbrs
ENSMUSG00000020576.10	3202.44891198249	1.18758734149166	0.142916641599123	1.31256471879487	0.189329664674653	0.466773057594959	Nbas
ENSMUSG00000043439.5	3736.87219658148	-1.40737100380337	0.310388593628172	-1.31245481363073	0.18936672272288	0.466819111401773	Epop
ENSMUSG00000030256.11	371.564531260617	-1.37508746443392	0.285807077889225	-1.31237990047013	0.189391985159455	0.466836081032054	Bhlhe41
ENSMUSG00000030345.16	8.93586804320527	2.46203655681421	1.11412581320601	1.31227240180986	0.189428240513534	0.466880141401541	Dyrk4
ENSMUSG00000077380.1	13.395131960424	2.09339539090295	0.833314751810556	1.31210372614587	0.189485138935857	0.466975066858416	Gm22661
ENSMUSG00000113669.1	3.06672255460562	3.10337512885396	1.60316104348994	1.31201736556367	0.18951427534475	0.467001562672875	RP23-49E21.2
ENSMUSG00000053868.4	2.18129329568462	-3.34099718601744	1.78477519561066	-1.31164820744636	0.189638859455483	0.467263233003078	RP24-308E2.2
ENSMUSG00000096349.1	72.3922248063422	1.47717630556905	0.363852586205562	1.31145503332899	0.189704076233459	0.467378587818245	Gm22513
ENSMUSG00000075302.10	13.7183146717351	-2.2014317545112	0.9170051172182	-1.31016908406774	0.190138641880436	0.4684038058777	Erich2
ENSMUSG00000095972.1	3.5634599097546	2.71193245320314	1.30675586419373	1.31006295828594	0.190174538088487	0.468446803916376	Gm23512
ENSMUSG00000069049.11	158.515939579825	1.86738911552856	0.662442520850088	1.30938019258708	0.190405597555956	0.468970482257232	Eif2s3y
ENSMUSG00000097961.1	2.54694260919247	2.91447647851704	1.46228401264666	1.30923709892166	0.19045404906585	0.469044337824478	RP23-286G19.5
ENSMUSG00000100490.1	71.0221496178251	1.54038516820875	0.412878857262625	1.30882257277956	0.190594458844616	0.469341186229044	RP23-9C7.3
ENSMUSG00000105509.1	82.9887862216413	1.35000559406984	0.267430499494633	1.3087721659693	0.19061153801578	0.469341186229044	RP23-327M1.1
ENSMUSG00000020467.15	1330.03694943889	-1.82968347158457	0.634150869938958	-1.30833766996872	0.19075880356381	0.469658269780396	Efemp1
ENSMUSG00000005952.15	4.43942692592856	2.83239965391022	1.40077817809123	1.30812978283766	0.190829293235656	0.469786283919259	Trpv1
ENSMUSG00000113611.1	8.35295664171508	-2.02456442110554	0.783477351709427	-1.30771415264282	0.190970281213866	0.470087810167012	RP24-65E6.4
ENSMUSG00000110591.1	2.74512693776165	2.96710874445942	1.50429819359836	1.30765878256756	0.190989069357042	0.47008850297851	RP24-344F2.1
ENSMUSG00000028743.7	2202.72921594669	-1.22753516590241	0.174020046385509	-1.30752272872256	0.191035240850471	0.470156588784304	Akr7a5
ENSMUSG00000084794.1	3.70559384523979	-2.61194505127816	1.23298519028087	-1.30735151077602	0.191093357374102	0.470254056448321	RP23-5K9.3
ENSMUSG00000022657.9	4.78752187629179	2.68376567531287	1.2879787243426	1.30729308139176	0.191113193042931	0.470257310518599	Cd96
ENSMUSG00000051278.12	2390.17707171471	-1.26055413280279	0.199403743237381	-1.3066662068255	0.191326100421917	0.470735594422426	Zgrf1
ENSMUSG00000037033.9	54.1665429649304	-2.02870333815995	0.787368581885303	-1.30650798346156	0.19137986589302	0.470776677663045	Clca3b
ENSMUSG00000104060.1	2.88923388788445	-2.79263101815723	1.37202338763164	-1.30656010263181	0.191362154185251	0.470776677663045	RP24-81A5.2
ENSMUSG00000069274.3	27.5817916761784	-1.58619479979204	0.448784954346291	-1.3061819343875	0.191490694838233	0.471003693191242	Hist1h4f
ENSMUSG00000025813.14	1484.80403817768	1.22738784816971	0.17438763105901	1.30392188246862	0.192260218436728	0.472759129575153	Homer2
ENSMUSG00000040046.14	18.9141189638654	1.67685021919515	0.519068498022844	1.30397090513738	0.192243502653655	0.472759129575153	Tph1
ENSMUSG00000098077.1	6.35684992923351	-2.27934236668414	0.981114543568694	-1.30396840518812	0.192244355062205	0.472759129575153	RP24-72E12.1
ENSMUSG00000033107.5	158.758011413083	-2.01652741294826	0.779942775888534	-1.30333589126485	0.192460112851071	0.473204852050146	Rnf125
ENSMUSG00000116678.1	13.6803517364978	-2.10184809159192	0.845518960236818	-1.30316189631432	0.192519495738089	0.473305043674333	RP24-81I14.1
ENSMUSG00000068523.12	6207.05653237377	-1.24431276371493	0.187501176911672	-1.30299322777062	0.192577073625277	0.473400778782122	Gng5
ENSMUSG00000026012.2	13.8931860326909	-2.15523149899183	0.887567909663786	-1.30156970121806	0.193063522962669	0.47442393246598	Cd28
ENSMUSG00000062327.10	31.9294192903703	-1.63722671445669	0.489546130094536	-1.30166837256712	0.19302977577079	0.47442393246598	T
ENSMUSG00000112744.1	7.14426179978463	-2.00754812169889	0.774110096652143	-1.30155662102369	0.193067996925351	0.47442393246598	RP23-243B24.1
ENSMUSG00000116572.1	2.79758204515692	-3.76812430715614	2.12663698492012	-1.30164401671972	0.193038105460312	0.47442393246598	RP24-401O6.7
ENSMUSG00000061461.11	1332.77616379579	-1.18476772762047	0.141983662518727	-1.30133090204025	0.193145214069442	0.474521866967589	Smim20
ENSMUSG00000109179.2	528.613865755577	1.32602365869139	0.250530205282521	1.30133473655893	0.193143902113623	0.474521866967589	Gm35339
ENSMUSG00000062647.16	101937.2244132	-1.16323698222795	0.12548321660008	-1.30086705338608	0.193303965190786	0.474862422810862	Rpl7a
ENSMUSG00000097174.2	120.075083711487	1.50816484004683	0.390650626030125	1.30081665351701	0.193321220199485	0.474862422810862	RP24-163M14.6
ENSMUSG00000104822.1	4.87754035466938	2.46759999244256	1.12835575789019	1.3006536122851	0.193377047099397	0.474953623416339	RP24-511F2.1
ENSMUSG00000087331.8	68.7362218218014	1.54939074858552	0.422469425105893	1.30042724026198	0.193454578708649	0.475098110198046	AC113069.6
ENSMUSG00000074026.3	3.84596999725237	-2.67380559122898	1.28726556809611	-1.30027993656706	0.19350504195761	0.475176099261915	Gm6091
ENSMUSG00000010080.15	444.169475656642	-1.68487432442852	0.526772153878142	-1.30013388024864	0.193555087424777	0.475192155901141	Epn3
ENSMUSG00000027510.17	3526.72871976518	-1.30318056408466	0.233198406696022	-1.30009706489917	0.193567703519905	0.475192155901141	Rbm38
ENSMUSG00000027963.14	1964.61956451036	1.2762124339272	0.212448070167114	1.30014094131298	0.193552667767764	0.475192155901141	Extl2
ENSMUSG00000000275.16	3598.777632125	-1.67672316237453	0.520591968568738	-1.29991087691007	0.193631516737646	0.475239778433126	Trim25
ENSMUSG00000050147.9	16.3969558863106	2.06708135543029	0.820882039860633	1.29992045582025	0.193628233329004	0.475239778433126	F2rl3
ENSMUSG00000107429.2	3.62560029006722	-2.52501835550244	1.17320231325028	-1.29987670351372	0.193643230848504	0.475239778433126	RP23-5D6.6
ENSMUSG00000084123.1	2.61576882460846	3.91731360215416	2.24492347859128	1.29951583204289	0.193766963761526	0.475497502319246	RP23-281O10.7
ENSMUSG00000109317.1	29.9790366888065	-1.57279165154199	0.44108763145504	-1.29858923872449	0.19408493301445	0.47623177970441	RP24-89J20.1
ENSMUSG00000103966.1	62.0880796679322	1.53579974875229	0.412643420997636	1.29845702484946	0.194130334660577	0.476279193029755	RP24-340N18.1
ENSMUSG00000105879.1	351.700746420583	-1.27904883903356	0.214913533106961	-1.29842376605797	0.194141756806034	0.476279193029755	RP24-291E8.2
ENSMUSG00000030217.2	11.4406434841023	2.15362828724895	0.888551460595811	1.29832467606929	0.194175790439408	0.476316683046973	Art4
ENSMUSG00000031179.14	1560.560046708	-1.91830268165711	0.707728796495249	-1.2975347141513	0.194447268860977	0.476936565888149	RP23-418L18.2
ENSMUSG00000114571.1	5.42006133497018	2.34919327013398	1.03994669026308	1.29736772352501	0.194504692525735	0.477031350279637	RP24-474C15.4
ENSMUSG00000035914.11	6089.91161520388	-1.33131123303388	0.255413282283523	-1.29715741511869	0.194577029732748	0.477116626338597	Cd276
ENSMUSG00000066880.15	2525.5612761379	1.23703686884482	0.18273256555659	1.29717912142713	0.194569562766298	0.477116626338597	Zfp617
ENSMUSG00000022811.17	5984.69659839777	1.17206754733524	0.132658826112519	1.29706821911189	0.194607715351159	0.477145808652007	Zfp148
ENSMUSG00000028228.5	3931.32957173734	-1.22461704289048	0.173203059641958	-1.2968422345125	0.194685475499771	0.477217795906468	Cpne3
ENSMUSG00000028784.14	16.2200617777837	-1.71548985969735	0.551749056863365	-1.29676680149637	0.194711436689689	0.477217795906468	Spocd1
ENSMUSG00000097259.2	9.0498725031864	-1.99860910210173	0.77003742546933	-1.2968319059208	0.194689030060165	0.477217795906468	RP23-198A16.1
ENSMUSG00000110537.1	21.855571720447	1.72705933520109	0.560671833316424	1.29676450999949	0.194712225375955	0.477217795906468	RP23-115O21.3
ENSMUSG00000021589.13	7698.45838109472	1.4593309909064	0.354472214474606	1.29581663145929	0.195038666766019	0.477971748627462	Rhobtb3
ENSMUSG00000110685.1	25.7348709396412	1.90574573287228	0.699417179340066	1.29500069433081	0.195319989960803	0.478614997587726	RP24-238M4.4
ENSMUSG00000113570.1	72.3541130003075	-1.45634044066544	0.352434759675771	-1.29482245475804	0.195381483936576	0.47871950163721	RP23-344H4.6
ENSMUSG00000022575.5	266.322864602807	-1.60617820876929	0.468597052162452	-1.2936022665357	0.195802839176609	0.47970562479987	Gsdmd
ENSMUSG00000048544.8	29.9497275050903	1.56195673995589	0.434495294804514	1.29335517938974	0.195888244303917	0.479868578798707	5930422O12Rik
ENSMUSG00000112397.1	2.44190038429786	3.82194256903062	2.18233989431745	1.29308114486594	0.195982995658453	0.480054394669274	RP23-103E4.2
ENSMUSG00000081703.1	8.40753997877652	-2.09461748159532	0.847290376379275	-1.29190359304321	0.196390533283542	0.48100626129932	RP23-211M16.2
ENSMUSG00000001366.14	1982.17546921185	1.25900370977934	0.200525049183743	1.29162770852641	0.196486103551014	0.481174515801259	Fbxo9
ENSMUSG00000081670.1	22.3914809089486	1.5754174068457	0.445508843872868	1.29159592398553	0.196497116350004	0.481174515801259	RP23-155A10.2
ENSMUSG00000059923.13	11794.2462326193	1.27922866306772	0.216199699691608	1.2915312253718	0.196519534708278	0.481183024978308	Grb2
ENSMUSG00000085953.2	4.58265110900097	2.3156875408705	1.01887844296001	1.29130962575693	0.196596334160519	0.48132467315772	AC119857.2
ENSMUSG00000004936.8	7607.73361271332	-1.23513254358112	0.18210098878931	-1.29122057570578	0.196627202296431	0.481353851728185	Map2k1
ENSMUSG00000022346.15	1246.24975489913	1.46690173309601	0.361631787804118	1.2910970463385	0.196670028152315	0.481412294988625	Myc
ENSMUSG00000093803.3	3092.13646008843	1.30829419246885	0.238865248161457	1.29066155433568	0.196821061461257	0.481735573538002	Ppp2r3d
ENSMUSG00000024642.16	9120.19171017581	1.36687190590896	0.28430781390989	1.29040387903387	0.19691046601119	0.481907962920343	Tle4
ENSMUSG00000026303.6	23.7279482387634	-2.00929566966471	0.782215566347184	-1.29030373862022	0.196945219345168	0.481946581559405	Mlph
ENSMUSG00000028661.8	421.973305007174	1.54423183125129	0.421877347102337	1.29002383036052	0.197042384218406	0.482137905936973	Epha8
ENSMUSG00000020042.15	1590.23237520632	1.58022649414877	0.449909619642315	1.2896512295293	0.197171780017026	0.482408050877718	Btbd11
ENSMUSG00000060530.2	8.61640842726146	1.90152664038439	0.699083781153155	1.28958311534177	0.197195441249471	0.48241947444648	RP24-288B1.2
ENSMUSG00000071860.1	6.00994079379373	2.48537026895893	1.1521175428885	1.28925236676366	0.197310364911431	0.482654138974891	2900055J20Rik
ENSMUSG00000021786.13	654.045524659741	-1.36967898083741	0.286797670101787	-1.2889887867855	0.19740198490909	0.482831759140663	Oxsm
ENSMUSG00000003948.17	5251.91146919324	1.45499974514399	0.353072229722422	1.28868743231861	0.197506773407334	0.482971600953574	Mmd
ENSMUSG00000029815.12	1758.89901119376	-1.15821529546068	0.122775018255264	-1.2886603293492	0.197516199783699	0.482971600953574	Malsu1
ENSMUSG00000062007.13	64.4628673554037	-1.6688811161165	0.519034931006423	-1.28870154234036	0.197501866091036	0.482971600953574	Hsh2d
ENSMUSG00000020327.4	80.4205841281019	-1.51326871301884	0.39840756367937	-1.28830062431222	0.197641335894988	0.483231068733141	Fgf22
ENSMUSG00000092365.2	5.66756987683061	-2.50149933975995	1.16594585945389	-1.28779507863533	0.197817305875416	0.483614762901006	RP23-108F2.23
ENSMUSG00000116754.1	2.99304880023555	3.13586429584857	1.65971556017623	1.28688574542362	0.198134114409609	0.484342665779856	RP23-129F22.3
ENSMUSG00000114945.1	3.18205189299902	3.15753639654616	1.67703680796773	1.28651701995778	0.198262682776264	0.48461031612778	CH25-211A23.3
ENSMUSG00000087409.1	2.37538192402177	3.77738538161306	2.16040805703248	1.28558369914064	0.19858838870157	0.485359728799054	RP23-76M8.3
ENSMUSG00000082926.3	37.5517119990487	-1.54078003608924	0.420889705294839	-1.28484975822923	0.198844790609271	0.485939631158947	RP23-34D17.1
ENSMUSG00000026736.1	12.8619978107857	1.78359647991127	0.60991813335093	1.28475681745375	0.198877276678906	0.485972265985655	4930426L09Rik
ENSMUSG00000090173.8	22.1995721501893	-2.03953863907763	0.809573286894911	-1.28405748547453	0.19912184222599	0.486523077566599	Fbxw10
ENSMUSG00000107892.1	11.2004886121899	1.77007514367362	0.599801920633876	1.28388242381717	0.19918309796025	0.486625937413515	RP23-200C3.8
ENSMUSG00000020734.13	36.7462745737467	-1.66639804788179	0.519202628912224	-1.28350283833876	0.19931596581709	0.48690371684169	Grin2c
ENSMUSG00000022020.15	2911.15028455722	-1.26472640391604	0.206384111340395	-1.28268790749798	0.199601438130599	0.487554200399592	Naa16
ENSMUSG00000084178.1	2.72114485215092	-2.77282857732853	1.38228028550046	-1.28253914631118	0.199653581767842	0.48763467600817	RP23-240N3.1
ENSMUSG00000028838.11	280.522953744779	-1.66100815891909	0.515457476745313	-1.28237185168562	0.199712233615488	0.487731030291993	Extl1
ENSMUSG00000037578.4	42.6477678376605	1.50849674240118	0.396674909696294	1.2818979218789	0.199878457061424	0.488090048819191	Pkd2l1
ENSMUSG00000097754.1	5.40621637727129	2.33275210089378	1.03982219203817	1.28171153789422	0.19994385599453	0.488202815160728	Ptgs2os2
ENSMUSG00000026781.17	5041.31449179036	1.21253300976894	0.16584905802103	1.28148457582428	0.200023514177668	0.488350373282097	Acbd5
ENSMUSG00000006546.3	2.42794440035762	2.82543364043735	1.42484828935552	1.28114245851607	0.200143632847642	0.488596676402013	Cryba2
ENSMUSG00000033644.5	616.8423198371	-1.79044029960477	0.617031041971647	-1.28103814206659	0.200180269220158	0.488639152264197	Piwil2
ENSMUSG00000048106.5	1487.04951631392	1.30608442177348	0.238989128850248	1.28074621321072	0.200282821877064	0.488842505861372	RP23-105K2.3
ENSMUSG00000106499.1	35.8855425062569	1.68064346737913	0.531597025083396	1.28037486152664	0.200413330663723	0.489114048058149	RP23-447N11.3
ENSMUSG00000080775.1	58.9338512376492	-1.46605969451081	0.364021241140214	-1.2803090639738	0.200436461196811	0.489123503781362	RP23-294O1.1
ENSMUSG00000017781.17	8015.50412385882	1.22150949430005	0.173030510023696	1.28017593122572	0.200483268767552	0.489190731024456	Pitpna
ENSMUSG00000083223.1	6.9545099964926	2.19197070226637	0.932073637792703	1.27883748014711	0.200954292416506	0.490292957609419	RP23-1A3.1
ENSMUSG00000063018.6	866.035865416335	-1.78614092480811	0.614962661863033	-1.27835553857284	0.201124093393576	0.490660112974475	RP23-207H18.3
ENSMUSG00000026888.14	213.922732967079	1.27018909143983	0.211388579179991	1.27816314622076	0.201191907617305	0.490778415959585	Grb14
ENSMUSG00000031217.8	3540.13805381805	1.38465066496424	0.301201345250522	1.277054936937	0.201582852655132	0.491684851190032	Efnb1
ENSMUSG00000021692.9	2844.4619465427	-1.19666671313299	0.154033935062951	-1.27677523172163	0.201681612276385	0.491878505370374	Dimt1
ENSMUSG00000034959.8	7.87907738614169	2.17694038908566	0.922281336529657	1.27611862288598	0.201913589395245	0.492396993493531	Rubcnl
ENSMUSG00000030122.12	35248.2096924897	1.33080448502212	0.259266554324078	1.27592425442048	0.201982296248926	0.49251726092147	Ptms
ENSMUSG00000027297.14	293.569734550551	-1.53005284977356	0.415446392702745	-1.27586340640781	0.202003808772853	0.492522436805455	Ltk
ENSMUSG00000054717.7	30846.3428910631	-1.27574198315306	0.216250385908021	-1.27510516106245	0.20227202288601	0.493129057810495	Hmgb2
ENSMUSG00000067438.5	19.3985734416408	-1.5893732305656	0.462582382398612	-1.27409355174649	0.202630263418122	0.493955021217247	Hmx1
ENSMUSG00000034714.9	1737.74481703951	-1.42062868398092	0.330164883812115	-1.27399582634077	0.202664895319973	0.493992035891242	Ttyh2
ENSMUSG00000085396.7	17856.2364576742	-1.23938509887614	0.188137405388238	-1.27239502629554	0.203232800363805	0.495281239762161	Firre
ENSMUSG00000086691.2	41.1954681219543	-1.50516252885174	0.397009636677133	-1.27241880846979	0.203224354850887	0.495281239762161	RP24-264L21.1
ENSMUSG00000067336.6	11043.3183774942	1.33721153719759	0.265195982424653	1.27155597952316	0.203530925786104	0.495960192430242	Bmpr2
ENSMUSG00000033053.3	4.15590582891152	-2.75091860569544	1.37751482449077	-1.27107060814587	0.203703530524644	0.496333177827959	1700028P14Rik
ENSMUSG00000062017.15	3.4841298082021	-2.5181644438024	1.19456175825032	-1.27089657216724	0.203765446055866	0.496436418114814	Abca14
ENSMUSG00000020389.19	814.761541569287	1.28245902723557	0.222275268753748	1.2707622796691	0.203813231695865	0.496505217062115	Cdkl3
ENSMUSG00000080334.1	3.51806798354929	-2.52585503175414	1.201473052966	-1.26998689482661	0.204089298351872	0.497130060168383	Gm25110
ENSMUSG00000045915.15	4.75449197250197	-2.51398561775367	1.19224716583081	-1.2698588523787	0.204134912522541	0.497193490553751	Ccdc42
ENSMUSG00000035284.10	3698.45027889734	1.17694346119064	0.139403427762524	1.26929060519277	0.204337435868817	0.497639042042552	Vps13c
ENSMUSG00000049154.11	24.8231176556697	-1.99134720338351	0.781898756695931	-1.26787156891341	0.204843818694105	0.498824450067009	Fam183b
ENSMUSG00000104910.1	3.09060458696833	-3.00696366497863	1.58339147960197	-1.26750945096858	0.204973186429301	0.499091632332312	RP24-500I24.5
ENSMUSG00000102652.1	9.56091165131541	2.10150110458701	0.869116925079609	1.26737965031129	0.205019572567621	0.499156729875409	RP24-372I24.2
ENSMUSG00000105846.1	5.29578935699922	-2.36083834086357	1.0740016476507	-1.26707286142465	0.205129238339544	0.499375865733443	RP23-333I5.5
ENSMUSG00000080364.1	235.947471714063	-1.25558291467006	0.202016726899823	-1.2651571906558	0.205814984973471	0.500997262416017	Gm25777
ENSMUSG00000087047.8	3.90073925269744	-2.73051061175631	1.36821602054123	-1.26479341403396	0.205945392895042	0.50126666586115	RP24-401C17.4
ENSMUSG00000086806.1	89.5929907694034	1.37793846039624	0.298866323889357	1.26457359088792	0.206024224958385	0.501410495177536	RP23-128E8.3
ENSMUSG00000006435.15	1055.04845222295	-1.23863402234372	0.188721483470208	-1.26447724951988	0.206058781407034	0.501446551688069	Neurl1a
ENSMUSG00000081679.1	2.47455854957637	2.87535961132818	1.48325040145446	1.26435806758536	0.206101536307822	0.501454513769635	RP23-378L22.3
